session_id,date,start_time,end_time,station_id,station_name,city,area,latitude,longitude,charger_type,number_of_chargers,vehicle_type,energy_consumed_kwh,charging_duration_minutes,waiting_time_minutes,charging_cost,revenue,session_status,day_of_week,hour,month,peak_hour,weather_condition,is_synthetic
SESS148119,2024-03-08,2024-03-08 23:41:00,2024-03-09 00:13:52.315509912,ST1067,Gachibowli EV Hub 1067,Hyderabad,Gachibowli,17.32183,78.46663,AC Fast (7.4kW),4,2-Wheeler,3.21,32.9,4.6,29.92,29.92,Completed,4,23,3,False,Cloudy,True
SESS125673,2024-12-23,2024-12-23 22:08:00,2024-12-23 22:18:15.662759268,ST1053,Hinjewadi EV Hub 1053,Pune,Hinjewadi,18.46779,73.85104,DC Fast (50kW),5,2-Wheeler,1.79,10.3,15.4,27.89,27.89,Completed,0,22,12,False,Rain,True
SESS165155,2024-08-03,2024-08-03 21:48:00,2024-08-04 01:58:31.969177367,ST1065,Hitech City EV Hub 1065,Hyderabad,Hitech City,17.40276,78.46439,AC Fast (7.4kW),6,Car - Hatchback/Sedan,26.37,250.5,4.4,304.03,304.03,Completed,5,21,8,False,Foggy,True
SESS163580,2024-09-16,2024-09-16 00:38:00,2024-09-16 01:11:10.173389004,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,2-Wheeler,2.78,33.2,6.0,25.01,25.01,Completed,0,0,9,False,Hot,True
SESS147758,2024-10-01,2024-10-01 19:22:00,2024-10-01 19:33:59.979776460,ST1032,Borivali EV Hub 1032,Mumbai,Borivali,19.06755,72.94166,AC Fast (7.4kW),5,2-Wheeler,1.63,12.0,18.6,17.9,17.9,Completed,1,19,10,True,Clear,True
SESS128900,2024-06-09,2024-06-09 23:17:00,2024-06-10 00:07:07.282201230,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,3-Wheeler,4.4,50.1,4.6,46.82,46.82,Completed,6,23,6,False,Clear,True
SESS157833,2024-04-08,2024-04-08 21:40:00,2024-04-08 21:56:17.065016994,ST1068,Gachibowli EV Hub 1068,Hyderabad,Gachibowli,17.45564,78.51305,DC Ultra-Fast (150kW),3,Car - Hatchback/Sedan,14.66,16.3,9.0,282.81,282.81,Completed,0,21,4,False,Clear,True
SESS146293,2024-07-22,2024-07-22 17:31:00,2024-07-22 18:14:43.193640108,ST1039,Koramangala EV Hub 1039,Bengaluru,Koramangala,12.98875,77.67296,DC Fast (50kW),5,Car - Hatchback/Sedan,22.26,43.7,6.8,316.99,316.99,Completed,0,17,7,False,Rain,True
SESS152865,2024-10-16,2024-10-16 12:54:00,2024-10-16 13:09:07.896330234,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,2-Wheeler,3.35,15.1,8.3,,49.91,Completed,2,12,10,False,Cloudy,True
SESS104925,2024-08-13,2024-08-13 06:57:00,2024-08-13 07:45:03.280188300,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,Car - SUV,24.35,48.1,13.4,375.19,375.19,Completed,1,6,8,False,Hot,True
SESS163190,2024-07-26,2024-07-26 02:39:00,2024-07-26 05:09:05.625031602,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - Hatchback/Sedan,14.77,150.1,1.7,135.96,135.96,Completed,4,2,7,False,Rain,True
SESS116769,2024-01-15,2024-01-15 19:29:00,2024-01-15 20:10:29.025231378,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,3-Wheeler,4.6,41.5,3.3,52.29,52.29,Completed,0,19,1,True,Hot,True
SESS147553,2024-03-22,2024-03-22 10:58:00,2024-03-22 14:52:19.168981188,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,24.1,234.3,2.6,260.33,260.33,Cancelled,4,10,3,False,Clear,True
SESS135051,2024-02-25,2024-02-25 20:15:00,2024-02-26 00:59:37.024857462,ST1008,Rohini EV Hub 1008,Delhi,Rohini,28.60706,77.15859,AC Fast (7.4kW),3,Car - SUV,29.3,284.6,8.8,308.17,308.17,Completed,6,20,2,True,Hot,True
SESS112303,2024-02-22,2024-02-22 22:48:00,2024-02-22 23:11:46.252111452,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,1.24,23.8,3.8,10.49,10.49,Completed,3,22,2,False,Clear,True
SESS167360,2024-02-14,2024-02-14 18:45:00,2024-02-14 18:57:52.931005242,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,2-Wheeler,2.83,12.9,27.6,41.48,41.48,Completed,2,18,2,True,Rain,True
SESS164602,2024-04-17,2024-04-17 12:16:00,2024-04-17 13:00:22.403360112,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - Hatchback/Sedan,3.95,44.4,16.4,42.98,42.98,Completed,2,12,4,False,Hot,True
SESS121868,2024-04-06,2024-04-06 15:40:00,2024-04-06 16:29:26.158902906,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,3-Wheeler,4.27,49.4,18.5,49.33,49.33,Completed,5,15,4,False,,True
SESS167124,2024-03-20,2024-03-20 20:19:00,2024-03-20 22:50:09.420787224,ST1066,Hitech City EV Hub 1066,Hyderabad,Hitech City,17.48864,78.39467,AC Fast (7.4kW),4,Car - Hatchback/Sedan,15.25,151.2,24.1,155.38,155.38,Completed,2,20,3,True,Cloudy,True
SESS119255,2024-05-04,2024-05-04 16:06:00,2024-05-04 16:47:36.209848182,ST1073,Kukatpally EV Hub 1073,Hyderabad,Kukatpally,17.34306,78.42588,DC Fast (50kW),3,Car - Hatchback/Sedan,16.87,41.6,10.6,246.57,246.57,Completed,5,16,5,False,Rain,True
SESS152500,2024-11-25,2024-11-25 18:45:00,2024-11-26 09:36:52.269351084,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - SUV,41.0,891.9,15.9,334.49,334.49,Completed,0,18,11,True,Clear,True
SESS109762,2024-05-04,2024-05-04 20:01:00,2024-05-04 20:39:56.503433814,ST1025,Powai EV Hub 1025,Mumbai,Powai,19.04423,72.89166,AC Fast (7.4kW),5,2-Wheeler,2.65,38.9,3.8,29.79,29.79,Completed,5,20,5,True,Rain,True
SESS159095,2024-10-15,2024-10-15 21:00:00,2024-10-15 21:38:16.213980072,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - Hatchback/Sedan,20.32,38.3,12.1,312.41,312.41,Completed,1,21,10,False,Cloudy,True
SESS115562,2024-03-06,2024-03-06 11:57:00,2024-03-06 15:13:54.727312506,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - SUV,19.96,196.9,2.5,200.36,200.36,Completed,2,11,3,False,Cloudy,True
SESS132098,2024-12-04,2024-12-04 18:05:00,2024-12-04 23:50:11.458040598,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - SUV,15.76,345.2,19.1,138.03,138.03,Completed,2,18,12,True,Clear,True
SESS170936,2024-09-24,2024-09-24 09:37:00,2024-09-24 10:37:48.863800542,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,3-Wheeler,5.56,60.8,29.4,54.6,54.6,Completed,1,9,9,True,Clear,True
SESS125807,2024-04-23,2024-04-23 01:59:00,2024-04-23 06:08:58.864852122,ST1038,Koramangala EV Hub 1038,Bengaluru,Koramangala,12.89492,77.60496,AC Slow (3.3kW),7,Car - Hatchback/Sedan,11.52,250.0,0.3,95.11,95.11,Completed,1,1,4,False,Clear,True
SESS164184,2024-10-18,2024-10-18 10:57:00,2024-10-18 11:58:13.104978696,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,2.52,61.2,6.6,23.57,23.57,Completed,4,10,10,False,Clear,True
SESS171424,2024-12-30,2024-12-30 07:41:00,2024-12-30 08:31:18.228510936,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,2.15,50.3,16.6,18.18,18.18,Completed,0,7,12,False,Clear,True
SESS140419,2024-02-02,2024-02-02 09:16:00,2024-02-02 09:55:29.667868902,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - Hatchback/Sedan,22.25,39.5,20.8,326.63,326.63,Completed,4,9,2,True,Clear,True
SESS164928,2024-05-08,2024-05-08 20:33:00,2024-05-08 22:41:28.093843188,ST1037,Koramangala EV Hub 1037,Bengaluru,Koramangala,12.93231,77.62136,AC Fast (7.4kW),6,Car - Hatchback/Sedan,11.54,128.5,16.9,115.67,115.67,Completed,2,20,5,True,Rain,True
SESS133731,2024-03-28,2024-03-28 14:27:00,2024-03-28 15:05:53.603427174,ST1018,ANDHERI EV HUB 1018  ,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,Car - Hatchback/Sedan,21.11,38.9,0.8,322.58,322.58,Completed,3,14,3,False,Rain,True
SESS159182,2024-01-03,2024-01-03 08:45:00,2024-01-03 20:08:54.664202100,ST1072,Kukatpally EV Hub 1072,Hyderabad,Kukatpally,17.38098,78.41638,AC Slow (3.3kW),4,Car - Hatchback/Sedan,31.44,683.9,7.4,267.93,267.93,Completed,2,8,1,True,Hot,True
SESS112137,2024-12-13,2024-12-13 23:44:00,2024-12-14 00:16:27.831999918,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,Car - Hatchback/Sedan,21.21,32.5,6.4,331.94,331.94,Completed,4,23,12,False,Clear,True
SESS135347,2024-11-11,2024-11-11 10:21:00,2024-11-11 10:48:41.781273108,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.15,27.7,9.5,23.67,23.67,Completed,0,10,11,False,Cloudy,True
SESS112573,2024-05-03,2024-05-03 16:47:00,2024-05-03 18:03:04.107962633,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,3.2,76.1,8.5,26.26,26.26,Failed,4,16,5,False,Rain,True
SESS128184,2024-08-04,2024-08-04 04:28:00,2024-08-04 04:44:57.164429706,ST1039,Koramangala EV Hub 1039,Bengaluru,Koramangala,12.98875,77.67296,DC Fast (50kW),5,Car - Hatchback/Sedan,12.28,17.0,5.0,170.23,170.23,Completed,6,4,8,False,Cloudy,True
SESS174511,2024-03-12,2024-03-12 07:14:00,2024-03-12 12:22:39.799868454,ST1070,Kukatpally EV Hub 1070,Hyderabad,Kukatpally,17.3143,78.53364,AC Fast (7.4kW),6,Light Commercial,31.81,308.7,0.3,335.34,335.34,Completed,1,7,3,False,Clear,True
SESS180732,2024-10-07,2024-10-07 22:48:00,2024-10-07 22:52:36.501186894,ST1031,Borivali EV Hub 1031,Mumbai,Borivali,19.09206,72.82892,DC Ultra-Fast (150kW),1,3-Wheeler,4.63,4.6,11.7,92.18,92.18,Completed,0,22,10,False,Hot,True
SESS109167,2024-01-05,2024-01-05 11:38:00,2024-01-05 15:43:50.705356242,ST1015,Karol Bagh EV Hub 1015,Delhi,Karol Bagh,28.66538,77.19752,AC Slow (3.3kW),7,Car - Hatchback/Sedan,11.45,245.8,6.6,92.04,92.04,Completed,4,11,1,False,Hot,True
SESS162377,2024-07-06,2024-07-06 18:52:00,2024-07-06 19:54:28.322504310,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - SUV,34.67,62.5,5.9,533.41,533.41,Completed,5,18,7,True,Clear,True
SESS143356,2024-04-14,2024-04-14 17:43:00,2024-04-14 18:38:22.621554762,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - SUV,29.94,55.4,16.3,439.34,439.34,Completed,6,17,4,False,Foggy,True
SESS153221,2024-01-05,2024-01-05 21:49:00,2024-01-05 22:48:13.421965620,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.17,59.2,11.0,19.16,19.16,Completed,4,21,1,False,Hot,True
SESS132836,2024-06-29,2024-06-29 21:35:00,2024-06-29 21:47:59.004675180,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,2-Wheeler,1.62,13.0,21.0,24.56,24.56,Completed,5,21,6,False,Hot,True
SESS141363,2024-03-06,2024-03-06 14:43:00,2024-03-06 15:48:12.595631136,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,Car - SUV,32.16,65.2,14.0,502.34,502.34,Completed,2,14,3,False,Clear,True
SESS115090,2024-02-27,2024-02-27 16:26:00,2024-02-27 17:10:39.772102590,ST1037,Koramangala EV Hub 1037,Bengaluru,Koramangala,12.93231,77.62136,AC Fast (7.4kW),6,3-Wheeler,4.03,44.7,8.0,43.26,43.26,Completed,1,16,2,False,Clear,True
SESS162237,2024-03-18,2024-03-18 15:36:00,2024-03-18 16:15:15.709566330,ST1039,Koramangala EV Hub 1039,Bengaluru,Koramangala,12.98875,77.67296,DC Fast (50kW),5,Car - SUV,18.67,39.3,0.7,268.12,268.12,Completed,0,15,3,False,Clear,True
SESS107194,2024-03-25,2024-03-25 01:54:00,2024-03-25 03:42:20.131986282,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,3-Wheeler,5.38,108.3,6.6,46.04,46.04,Completed,0,1,3,False,Hot,True
SESS183081,2024-07-12,2024-07-12 19:08:00,2024-07-12 19:24:10.386127950,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,13.85,16.2,7.1,290.5,290.5,Completed,4,19,7,True,Clear,True
SESS114311,2024-04-14,2024-04-14 09:50:00,2024-04-14 10:18:52.253805438,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,2-Wheeler,2.43,28.9,5.7,28.3,28.3,Completed,6,9,4,True,Clear,True
SESS169809,2024-05-06,2024-05-06 00:20:00,2024-05-06 01:26:19.668758712,ST1034,Borivali EV Hub 1034,Mumbai,Borivali,19.18208,72.88552,AC Fast (7.4kW),3,Car - SUV,6.08,66.3,18.7,67.2,67.2,Failed,0,0,5,False,Clear,True
SESS178777,2024-12-05,2024-12-05 03:16:00,2024-12-05 06:48:09.892223838,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,Car - Hatchback/Sedan,21.72,212.2,4.0,231.01,231.01,Completed,3,3,12,False,Clear,True
SESS144388,2024-07-12,2024-07-12 12:22:00,2024-07-12 12:30:15.915269621,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,2-Wheeler,1.89,8.3,5.7,,27.1,Completed,4,12,7,False,Foggy,True
SESS133968,2024-11-13,2024-11-13 21:37:00,2024-11-13 22:44:57.754745286,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,Light Commercial,36.64,68.0,6.0,484.24,484.24,Completed,2,21,11,False,Hot,True
SESS181156,2024-04-17,2024-04-17 16:49:00,2024-04-17 16:59:41.692312224,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,2-Wheeler,3.26,10.7,6.9,61.96,61.96,Completed,2,16,4,False,Clear,True
SESS183676,2024-09-22,2024-09-22 21:17:00,2024-09-23 08:10:12.662075208,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - SUV,30.33,653.2,0.7,268.05,268.05,Completed,6,21,9,False,Clear,True
SESS103486,2024-08-07,2024-08-07 18:51:00,2024-08-07 19:15:38.225826366,ST1034,Borivali EV Hub 1034,Mumbai,Borivali,19.18208,72.88552,AC Fast (7.4kW),3,2-Wheeler,2.26,24.6,29.9,25.63,25.63,Cancelled,2,18,8,True,Clear,True
SESS126153,2024-10-03,2024-10-03 23:41:00,2024-10-04 00:10:22.752572946,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,Car - SUV,12.97,29.4,10.6,196.78,196.78,Cancelled,3,23,10,False,Cloudy,True
SESS102241,2024-11-17,2024-11-17 10:46:00,2024-11-17 11:16:47.278187640,ST1032,Borivali EV Hub 1032,Mumbai,Borivali,19.06755,72.94166,AC Fast (7.4kW),5,2-Wheeler,2.09,30.8,4.1,21.36,21.36,Completed,6,10,11,False,Rain,True
SESS171560,2024-12-16,2024-12-16 14:33:00,2024-12-16 15:35:48.654064122,ST1073,Kukatpally EV Hub 1073,Hyderabad,Kukatpally,17.34306,78.42588,DC Fast (50kW),3,Car - SUV,33.34,62.8,10.6,525.65,525.65,Completed,0,14,12,False,Hot,True
SESS105593,2024-02-17,2024-02-17 15:14:00,2024-02-17 16:10:35.471437926,ST1053,Hinjewadi EV Hub 1053,Pune,Hinjewadi,18.46779,73.85104,DC Fast (50kW),5,Light Commercial,30.9,56.6,13.5,456.26,456.26,Completed,5,15,2,False,Clear,True
SESS110685,2024-11-07,2024-11-07 19:28:00,2024-11-07 19:59:39.895993344,ST1073,Kukatpally EV Hub 1073,Hyderabad,Kukatpally,17.34306,78.42588,DC Fast (50kW),3,Car - Hatchback/Sedan,15.45,31.7,6.3,246.58,246.58,Completed,3,19,11,True,Clear,True
SESS117714,2024-05-04,2024-05-04 16:43:00,2024-05-04 17:05:48.443437752,ST1002,Connaught Place EV Hub 1002,Delhi,Connaught Place,28.61289,77.15782,DC Ultra-Fast (150kW),3,Car - Hatchback/Sedan,20.15,22.8,6.3,370.89,370.89,Completed,5,16,5,False,Hot,True
SESS150764,2024-04-02,2024-04-02 08:10:00,2024-04-02 08:41:51.098960250,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,Car - Hatchback/Sedan,14.48,31.9,9.5,207.85,207.85,Cancelled,1,8,4,True,Cloudy,True
SESS117872,2024-07-04,2024-07-04 08:34:00,2024-07-04 08:53:22.808198070,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,3-Wheeler,2.97,19.4,3.1,48.18,48.18,Failed,3,8,7,True,Clear,True
SESS175746,2024-09-22,2024-09-22 06:38:00,2024-09-22 07:27:17.264558682,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,2-Wheeler,2.07,49.3,8.0,15.46,15.46,Completed,6,6,9,False,Rain,True
SESS167280,2024-08-12,2024-08-12 08:33:00,2024-08-12 09:27:10.800657126,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,2-Wheeler,2.14,54.2,6.3,18.12,18.12,Completed,0,8,8,True,Cloudy,True
SESS128694,2024-10-07,2024-10-07 21:44:00,2024-10-07 22:23:39.030882138,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,Car - Hatchback/Sedan,19.0,39.7,11.3,,250.77,Failed,0,21,10,False,Clear,True
SESS134161,2024-06-09,2024-06-09 08:22:00,2024-06-09 08:55:13.699903518,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,Car - SUV,21.36,33.2,16.1,310.51,310.51,Completed,6,8,6,True,Clear,True
SESS126084,2024-07-20,2024-07-20 09:44:00,2024-07-20 11:39:22.741183950,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,3-Wheeler,5.06,115.4,2.8,,45.9,Completed,5,9,7,True,Cloudy,True
SESS125842,2024-05-13,2024-05-13 15:58:00,2024-05-14 06:43:21.660134142,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,Light Commercial,40.93,885.4,9.7,355.4,355.4,Cancelled,0,15,5,False,Cloudy,True
SESS162771,2024-06-25,2024-06-25 17:51:00,2024-06-25 18:17:59.898950412,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,2-Wheeler,2.96,27.0,16.4,31.55,31.55,Completed,1,17,6,False,Clear,True
SESS152797,2024-11-27,2024-11-27 11:39:00,2024-11-27 15:46:29.812004604,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,25.9,247.5,10.2,279.27,279.27,Completed,2,11,11,False,Clear,True
SESS105962,2024-12-10,2024-12-10 06:52:00,2024-12-10 07:32:35.182982094,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,Car - Hatchback/Sedan,18.96,40.6,3.7,284.05,284.05,Completed,1,6,12,False,Clear,True
SESS148029,2024-09-04,2024-09-04 09:13:00,2024-09-04 11:01:45.629278734,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,3-Wheeler,4.54,108.8,11.1,38.63,38.63,Completed,2,9,9,True,Clear,True
SESS168208,2024-01-06,2024-01-06 07:11:00,2024-01-06 10:20:50.265440214,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - Hatchback/Sedan,19.02,189.8,23.2,194.94,194.94,Completed,5,7,1,False,Cloudy,True
SESS178405,2024-08-26,2024-08-26 23:10:00,2024-08-27 00:01:44.963216730,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,3-Wheeler,4.56,51.7,3.7,48.63,48.63,Completed,0,23,8,False,Clear,True
SESS142891,2024-07-30,2024-07-30 09:05:00,2024-07-30 09:12:17.663977740,ST1053,Hinjewadi EV Hub 1053,Pune,Hinjewadi,18.46779,73.85104,DC Fast (50kW),5,2-Wheeler,1.18,7.3,15.3,18.39,18.39,Completed,1,9,7,True,Clear,True
SESS151964,2024-05-04,2024-05-04 20:18:00,2024-05-04 21:28:44.009794326,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - SUV,40.8,70.7,8.5,630.92,630.92,Completed,5,20,5,True,Cloudy,True
SESS144934,2024-10-27,2024-10-27 17:11:00,2024-10-27 17:29:17.035812636,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,3-Wheeler,4.33,18.3,6.4,65.37,65.37,Completed,6,17,10,False,Clear,True
SESS168205,2024-02-10,2024-02-10 13:21:00,2024-02-10 15:32:41.194421196,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - Hatchback/Sedan,13.1,131.7,8.7,127.9,127.9,Completed,5,13,2,False,Hot,True
SESS129743,2024-01-21,2024-01-21 10:29:00,2024-01-21 10:55:22.241129460,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,Car - Hatchback/Sedan,11.89,26.4,17.3,173.31,173.31,Completed,6,10,1,False,Foggy,True
SESS177447,2024-06-17,2024-06-17 07:41:00,2024-06-17 07:59:38.789861736,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,3-Wheeler,5.64,18.6,3.3,85.16,85.16,Completed,0,7,6,False,Clear,True
SESS107844,2024-09-16,2024-09-16 16:37:00,2024-09-17 00:24:49.827556152,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Light Commercial,49.19,467.8,12.8,541.99,541.99,Completed,0,16,9,False,Clear,True
SESS178487,2024-07-26,2024-07-26 12:04:00,2024-07-26 13:16:51.472952952,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,Car - SUV,40.64,72.9,1.5,577.06,577.06,Cancelled,4,12,7,False,Rain,True
SESS176550,2024-06-29,2024-06-29 12:06:00,2024-06-29 18:23:19.894165578,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - Hatchback/Sedan,17.63,377.3,6.5,156.76,156.76,Completed,5,12,6,False,Cloudy,True
SESS149725,2024-09-12,2024-09-12 17:34:00,2024-09-12 17:43:23.798984388,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,2-Wheeler,2.16,9.4,4.6,31.62,31.62,Completed,3,17,9,False,Clear,True
SESS156900,2024-01-21,2024-01-21 19:43:00,2024-01-21 20:08:46.339720614,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,2-Wheeler,2.18,25.8,13.6,21.52,21.52,Completed,6,19,1,True,Cloudy,True
SESS158040,2024-05-30,2024-05-30 17:52:00,2024-05-30 18:20:47.190038034,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,Light Commercial,13.29,28.8,1.1,180.44,180.44,Cancelled,3,17,5,False,Hot,True
SESS105507,2024-10-03,2024-10-03 01:45:00,2024-10-03 01:51:25.612764618,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,2-Wheeler,2.05,6.4,3.4,31.64,31.64,Completed,3,1,10,False,Clear,True
SESS134324,2024-01-13,2024-01-13 19:10:00,2024-01-14 00:57:53.854021584,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,15.82,347.9,7.2,,129.33,Completed,5,19,1,True,Rain,True
SESS172801,2024-06-04,2024-06-04 17:35:00,2024-06-04 18:13:25.232142606,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,3-Wheeler,3.49,38.4,18.2,39.76,39.76,Failed,1,17,6,False,Clear,True
SESS154319,2024-08-05,2024-08-05 21:22:00,2024-08-06 00:22:22.937842830,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - Hatchback/Sedan,17.65,180.4,1.7,179.15,179.15,Completed,0,21,8,False,Clear,True
SESS184107,2024-02-24,2024-02-24 11:58:00,2024-02-24 12:35:20.371714650,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,Car - Hatchback/Sedan,18.36,37.3,21.7,277.97,277.97,Completed,5,11,2,False,Clear,True
SESS153174,2024-01-28,2024-01-28 20:37:00,2024-01-29 00:20:25.429853154,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,Light Commercial,22.54,223.4,2.1,243.38,243.38,Completed,6,20,1,True,Clear,True
